# Tala card catalog — GENERATED by packages/tala/scripts/build-card-catalog.py. Do not edit.
# Card and quiz ids -> the student app's subcategories. Append-only: see the script.
F	fwg-the-moon-227	435,430
F	fwg-the-moon-267	435,431
F	fwg-the-moon-453	435,430
F	fwg-the-moon-5	435,389
F	fwg-the-moon-67	435,430
F	fwg-the-moon-95	436,435
F	fwg-the-sun-205	430,396
F	fwg-the-sun-471	433
F	fwg-the-water-cycle-37	440,441
F	fwg-the-water-cycle-38	440,417
F	fwg-the-water-cycle-724	440,439
F	fwg-thermal-conductivity-2613	391,401
F	fwg-thermal-conductivity-2707	391,401
F	fwg-thermal-conductivity-2796	391
F	fwg-thermal-conductivity-2825	401,391
F	fwg-thermal-conductivity-3129	391
F	fwg-thermal-expansion-of-metal-2293	391,434
F	fwg-thermal-expansion-of-solids-2245	391
F	fwg-tiwi-water-vapor-2665	434,439
F	fwg-toxic-gas-mixture-2691	14
F	fwg-trail-inclined-plane-1118	425,43
F	fwg-translucency-2983	396
F	fwg-translucency-3180	396
F	fwg-transpiration-2057	417
F	fwg-transpiration-2905	417,440
F	fwg-transpiration-298	417,440
F	fwg-transpiration-756	417,440
F	fwg-transpiration-773	440
F	fwg-tree-biomass-1970	437,417
F	fwg-tree-height-record-2110	437
F	fwg-tree-transpiration-1914	417,440
F	fwg-tropical-climate-545	18
F	fwg-tropical-cyclones-639	441,410
F	fwg-tsunami-records-591	410,412
F	fwg-tuba-fermentation-2279	14,404
F	fwg-typhoon-formation-271	441
F	fwg-typhoon-formation-610	441
F	fwg-typhoon-formation-623	441,412
F	fwg-typhoon-intensification-427	441
F	fwg-typhoon-naming-268	441
F	fwg-typhoon-naming-498	441
F	fwg-typhoon-preparedness-202	441,410
F	fwg-typhoon-safety-260	441,410
F	fwg-typhoon-safety-437	441,390
F	fwg-typhoon-safety-715	410,390
F	fwg-typhoon-safety-764	441
F	fwg-typhoon-signals-319	441
F	fwg-typhoon-signals-596	441
F	fwg-typhoon-storm-surges-501	441,410
F	fwg-typhoon-wind-safety-30	441,43
F	fwg-typhoon-winds-120	441
F	fwg-typhoons-102	441
F	fwg-typhoons-460	441
F	fwg-typhoons-59	441
F	fwg-typhoons-659	441
F	fwg-typhoons-677	441
F	fwg-typhoons-99	441,410
F	fwg-typhoons-and-safety-539	441,390
F	fwg-ube-halaya-mixture-2729	406,41
F	fwg-underground-river-497	439,11
F	fwg-universal-plasma-3156	434
F	fwg-uv-protection-1632	396,390
F	fwg-valley-fault-system-685	29
F	fwg-viscosity-3082	434
F	fwg-volcanic-eruption-274	438
F	fwg-volcanic-eruptions-582	438
F	fwg-volcanic-gas-3308	438,385
F	fwg-volcanic-gas-expansion-2473	438,385
F	fwg-volcanic-gases-2365	438,385
F	fwg-volcanic-lahars-601	438,410
F	fwg-volcanic-rock-safety-718	421
F	fwg-volcanic-rocks-599	421,438
F	fwg-volcanic-soil-141	426,438
F	fwg-volcanic-soil-187	426,438
F	fwg-volcanic-soil-332	426,438
F	fwg-volcanic-soil-391	426,438
F	fwg-volcanic-soil-517	426,438
F	fwg-volcano-record-528	438
F	fwg-water-cycle-176	440,417
F	fwg-water-cycle-310	440,417
F	fwg-water-cycle-403	440,19
F	fwg-water-cycle-47	440,412
F	fwg-water-cycle-477	440,417
F	fwg-water-cycle-579	440,417
F	fwg-water-cycle-589	439,440
F	fwg-water-cycle-64	439,440
F	fwg-water-cycle-709	440,439
F	fwg-water-cycle-725	441,440
F	fwg-water-cycle-732	440,437
F	fwg-water-cycle-738	440,19
F	fwg-water-cycle-778	440,439
F	fwg-water-cycle-and-disease-256	26,393
F	fwg-water-cycle-and-health-537	390,26
F	fwg-water-cycle-and-karst-292	440,11
F	fwg-water-cycle-clouds-277	19,440
F	fwg-water-cycle-evaporation-288	440,434
F	fwg-water-cycle-evaporation-569	440,391
F	fwg-water-cycle-transpiration-248	440,417
F	fwg-water-cycle-underground-river-306	440,11
F	fwg-water-filtration-2258	390
F	fwg-water-filtration-2643	406,439
F	fwg-water-filtration-2697	406,439
F	fwg-water-molecule-3158	6,439
F	fwg-water-molecules-2332	402,439
F	fwg-water-molecules-2626	439,6
F	fwg-water-purification-218	390
F	fwg-water-purification-3109	390
F	fwg-water-purification-680	439,390
F	fwg-weather-33	19
F	fwg-weather-39	441
F	fwg-weather-402	441
F	fwg-weather-486	441,18
F	fwg-weather-567	441
F	fwg-weather-60	441
F	fwg-weather-61	441
F	fwg-weather-690	441
F	fwg-weather-736	441
F	fwg-weather-751	441,410
F	fwg-weather-and-health-535	390,439
F	fwg-weather-and-monsoons-145	441,18
F	fwg-weather-habagat-697	441,18
F	fwg-weather-health-441	390,391
F	fwg-weather-lightning-275	441,391
F	fwg-weather-patterns-270	441,5
F	fwg-weather-records-115	441
F	fwg-weather-typhoons-280	441
F	fwg-weather-typhoons-304	441
F	fwg-weather-vs-climate-291	441,18
F	fwg-weather-vs-climate-571	441,18
F	fwg-weathering-519	421,37
F	fwg-wedge-1200	425
F	fwg-wedge-1325	7,2
F	fwg-wedge-1674	425
F	fwg-wedge-1759	425,420
F	fwg-wedge-1761	425
F	fwg-wedge-1802	425
F	fwg-wedge-safety-1405	425
F	fwg-wedge-safety-1705	425
F	fwg-wedges-1610	425
F	fwg-wedges-in-nature-1719	425,437
F	fwg-weight-of-helium-2241	385,402
F	fwg-wet-electricity-1631	33
F	fwg-whale-classification-2113	399,400
F	fwg-whale-shark-feeding-2138	400,39
F	fwg-wheel-and-axle-1140	425,43
F	fwg-wheel-and-axle-1426	425
F	fwg-wheel-and-axle-1603	425
F	fwg-wheel-and-axle-1811	425
F	fwg-wheel-and-axle-802	425
F	fwg-wheel-and-axle-853	425
F	fwg2-abaca-fiber-2344	401,417
F	fwg2-abaca-rope-friction-1301	47
F	fwg2-accretion-39	427
F	fwg2-adobe-material-in-ilocos-sur-3055	401
F	fwg2-adobe-rock-34	421,438
F	fwg2-adobo-and-vinegar-2640	0
F	fwg2-adobo-marinade-solution-2684	428
F	fwg2-adobo-preservation-1902	0
F	fwg2-adobo-preservation-2728	0
F	fwg2-adobo-soil-450	426
F	fwg2-aerosol-can-2406	434,385
F	fwg2-air-friction-1227	43,47
F	fwg2-air-pressure-610	441,5
F	fwg2-air-pressure-health-713	5,392
F	fwg2-air-quality-2042	418,390
F	fwg2-air-quality-477	418,390
F	fwg2-air-resistance-1554	43,389
F	fwg2-air-resistance-1598	43,409
F	fwg2-airplane-altitude-292	5
F	fwg2-allergy-response-2089	26
F	fwg2-almaciga-tree-1982	437
F	fwg2-altitude-and-heart-185	392
F	fwg2-altitude-and-heart-664	17
F	fwg2-aluminum-recycling-melting-3023	419,434
F	fwg2-animal-speed-1950	399,2
F	fwg2-animal-speed-2032	399,409
F	fwg2-animal-speed-comparison-2185	399
F	fwg2-antacid-neutralization-3011	0
F	fwg2-anti-rust-material-2785	13,401
F	fwg2-anvil-2651	401
F	fwg2-arm-bone-levers-1355	425,392
F	fwg2-arm-levers-1008	392,425
F	fwg2-arm-levers-1279	392,425
F	fwg2-arnilbal-chemical-change-2472	13
F	fwg2-asin-minerals-889	405
F	fwg2-asteroid-belt-576	430,427
F	fwg2-asteroid-belt-mass-66	430,427
F	fwg2-ati-atihan-2871	14
F	fwg2-ati-atihan-soot-properties-2746	402,401
F	fwg2-atlas-moth-1978	393
F	fwg2-atlas-moth-life-cycle-2201	393
F	fwg2-atmosphere-131	5,27
F	fwg2-atmosphere-237	5,27
F	fwg2-atmosphere-and-lungs-414	5,8
F	fwg2-atmosphere-and-lungs-819	5,392
F	fwg2-atmospheric-gases-2968	5,385
F	fwg2-atmospheric-profiling-45	441,5
F	fwg2-atomic-scale-2837	6
F	fwg2-bagoong-fermentation-2205	14,404
F	fwg2-baguio-city-434	18
F	fwg2-bagyo-and-tropical-cyclones-652	441
F	fwg2-bahay-kubo-808	441
F	fwg2-bahay-kubo-and-bamboo-2642	401
F	fwg2-bahay-kubo-and-hazards-851	410,401
F	fwg2-bahay-kubo-inclined-plane-1446	425
F	fwg2-bahay-kubo-materials-2593	401,417
F	fwg2-baking-chemical-change-2291	13,391
F	fwg2-baking-soda-2602	14,0
F	fwg2-baking-soda-decomposition-2465	13
F	fwg2-balangay-navigation-727	21
F	fwg2-balete-roots-2092	437
F	fwg2-balut-embryology-2203	41,7
F	fwg2-balut-life-cycle-2161	7,41
F	fwg2-balut-states-of-matter-2747	434
F	fwg2-bamboo-density-2250	9
F	fwg2-bamboo-density-3103	401,417
F	fwg2-bamboo-fire-starting-1118	47,391
F	fwg2-bamboo-growth-2137	417
F	fwg2-bamboo-growth-2164	417
F	fwg2-bamboo-growth-mechanisms-1987	417
F	fwg2-bamboo-stem-structure-2045	417
F	fwg2-banana-ripening-2617	13,48
F	fwg2-banaue-soil-irrigation-726	426,439
F	fwg2-banaue-water-cycle-892	440,32
F	fwg2-bangus-buoyancy-2533	9,39
F	fwg2-bangus-saline-solution-2322	39,428
F	fwg2-bar-magnet-2405	398,397
F	fwg2-barako-evaporation-2962	434,391
F	fwg2-barometer-371	441,5
F	fwg2-barometer-771	441,5
F	fwg2-barong-tagalog-2869	417,401
F	fwg2-bat-vision-1954	399,424
F	fwg2-battery-chemistry-1543	33,14
F	fwg2-battery-discharge-1003	33,14
F	fwg2-battery-discharge-1233	35,33
F	fwg2-battery-energy-1286	35
F	fwg2-bayanihan-2109	392
F	fwg2-bayanihan-levers-1584	425,43
F	fwg2-bibingka-2867	13,41
F	fwg2-bibingka-baking-change-2685	13,391
F	fwg2-bile-and-physical-fat-breakdown-3140	25,413
F	fwg2-bile-emulsification-2497	25
F	fwg2-binoculars-2207	3
F	fwg2-biodegradable-mulch-2063	36,426
F	fwg2-bird-migration-1949	7,3
F	fwg2-bird-migration-distance-2189	7,3
F	fwg2-bird-parenting-1956	7,3
F	fwg2-bismuth-expansion-2966	434,413
F	fwg2-black-sand-mixture-2853	406,421
F	fwg2-blacksmith-s-hammer-2329	413,43
F	fwg2-blender-2649	413,406
F	fwg2-blood-and-stars-470	433,392
F	fwg2-blood-and-sun-exposure-225	17,390
F	fwg2-blood-cells-2021	12,392
F	fwg2-blood-circulation-2180	392,17
F	fwg2-blood-circulation-2244	392,17
F	fwg2-blood-compact-clotting-2771	13
F	fwg2-blood-iron-3030	34,17
F	fwg2-blood-mixture-2355	406
F	fwg2-body-water-solvent-2310	428,392
F	fwg2-boiling-and-steam-temperature-2622	434
F	fwg2-boiling-mixtures-2754	406
F	fwg2-boiling-point-altitude-2467	434,391
F	fwg2-boiling-point-comparison-3113	434
F	fwg2-boiling-point-temperature-2570	434,391
F	fwg2-boiling-points-2254	434,391
F	fwg2-boiling-points-2751	434
F	fwg2-boiling-vs-evaporation-2973	434,391
F	fwg2-boiling-water-burns-2666	391
F	fwg2-bone-composition-2369	8,406
F	fwg2-bone-composition-2737	8,405
F	fwg2-bone-composition-2831	8,405
F	fwg2-bone-gravity-1283	389,392
F	fwg2-bone-marrow-2006	392,17
F	fwg2-bone-properties-3068	392
F	fwg2-bone-strength-1506	392,389
F	fwg2-brain-and-earth-s-rotation-568	392,27
F	fwg2-brain-fat-content-2787	392,411
F	fwg2-brain-water-content-2738	392,439
F	fwg2-brain-water-content-2885	392,439
F	fwg2-bread-digestion-2917	25
F	fwg2-breath-hygiene-3072	390,388
F	fwg2-brushing-teeth-friction-1415	47,390
F	fwg2-buko-juice-solution-2459	428,406
F	fwg2-bulacan-physical-change-2271	413,434
F	fwg2-bulul-climate-453	401,437
F	fwg2-bunsen-burner-2302	14
F	fwg2-bunsen-burner-2326	406
F	fwg2-bunsen-burner-for-changes-3027	413
F	fwg2-buoyancy-and-gravity-1719	9,400
F	fwg2-burnay-soil-448	426,401
F	fwg2-butter-melting-2293	434,391
F	fwg2-butterfly-net-2121	393
F	fwg2-calamansi-acidity-2460	0,15
F	fwg2-calamansi-electricity-1587	33,14
F	fwg2-calauit-giraffes-2157	399,2
F	fwg2-calcium-and-bones-189	405,8
F	fwg2-camiguin-sulfur-deposition-2761	405,438
F	fwg2-candle-combustion-2249	14,35
F	fwg2-canned-food-rust-2378	13
F	fwg2-capiz-light-properties-2392	396,401
F	fwg2-capiz-shell-physical-change-2321	413,401
F	fwg2-carabao-gas-state-2982	434,385
F	fwg2-carabao-mud-mixture-2339	406,426
F	fwg2-caramelization-3001	13
F	fwg2-caramelization-3112	13
F	fwg2-carbon-cycle-photosynthesis-2286	10,417
F	fwg2-carbon-cycle-photosynthesis-412	10,404
F	fwg2-carbon-cycle-reef-building-3024	10,22
F	fwg2-carbon-cycle-respiration-2548	10,35
F	fwg2-carbon-cycle-respiration-2777	10,32
F	fwg2-carbon-hardness-2510	401
F	fwg2-carbon-monoxide-detection-3008	385
F	fwg2-cardiac-cycle-1991	392,17
F	fwg2-carrots-and-vision-2192	411,424
F	fwg2-cast-iron-seasoning-2702	13
F	fwg2-cell-membrane-permeability-2412	12,392
F	fwg2-center-of-gravity-1625	389
F	fwg2-centrifuge-1938	406
F	fwg2-chameleon-tongue-2138	420,2
F	fwg2-charcoal-filter-2604	428,406
F	fwg2-cheese-chemical-change-2967	13
F	fwg2-cheetah-speed-2136	399
F	fwg2-chemical-change-2979	13
F	fwg2-chemical-change-detection-2733	13,391
F	fwg2-chemical-change-in-narra-tree-growth-2277	437,13
F	fwg2-chemical-changes-2634	13,11
F	fwg2-chemical-changes-2654	13
F	fwg2-chemical-changes-2860	13
F	fwg2-chemical-changes-in-animals-2575	13,35
F	fwg2-chemical-changes-skeleton-formation-2438	13,22
F	fwg2-chemical-digestion-2502	25,14
F	fwg2-chemical-digestion-2597	25
F	fwg2-chemical-energy-1150	35,41
F	fwg2-chemical-energy-1365	35,25
F	fwg2-chemical-energy-1534	35
F	fwg2-chemical-energy-1816	35,41
F	fwg2-chemical-patina-2939	14,13
F	fwg2-chemical-spoilage-2758	13,404
F	fwg2-chemical-substances-2677	14
F	fwg2-chewing-physical-change-2309	413
F	fwg2-chicharon-2870	13,413
F	fwg2-chicken-embryo-2242	7
F	fwg2-churning-butter-2744	413,434
F	fwg2-cicada-life-cycle-1968	393
F	fwg2-circuit-closure-996	16,33
F	fwg2-circuit-flow-1231	33,16
F	fwg2-circuits-short-circuit-1779	16,33
F	fwg2-clay-molding-2620	413,401
F	fwg2-clay-soil-and-pottery-313	426,401
F	fwg2-clear-liquids-2895	406,428
F	fwg2-climate-149	18,423
F	fwg2-climate-300	18
F	fwg2-climate-394	18,441
F	fwg2-climate-598	18
F	fwg2-climate-643	18
F	fwg2-climate-742	18
F	fwg2-climate-765	18,40
F	fwg2-climate-909	7,18
F	fwg2-climate-and-farming-317	18
F	fwg2-climate-and-heart-142	18,17
F	fwg2-climate-and-heart-616	17,18
F	fwg2-climate-and-orchids-85	417,18
F	fwg2-climate-and-sweat-417	390,391
F	fwg2-climate-and-teeth-777	392,390
F	fwg2-climate-and-warty-pigs-94	18,3
F	fwg2-climate-change-685	22,36
F	fwg2-climate-droughts-crocodiles-160	2,420
F	fwg2-climate-el-ni-o-phase-277	18
F	fwg2-climate-el-nino-369	18,412
F	fwg2-climate-health-348	18,390
F	fwg2-climate-pilandok-354	18,2
F	fwg2-climate-safety-752	18,390
F	fwg2-climate-tubbataha-reef-603	18,22
F	fwg2-climate-types-0	18
F	fwg2-cloud-forest-weather-210	417,19
F	fwg2-cloud-formation-918	19,440
F	fwg2-cloud-types-757	441,19
F	fwg2-cloudy-day-sunburn-794	390,396
F	fwg2-coastal-water-filtration-532	32,400
F	fwg2-cobra-venom-reaction-2538	420,13
F	fwg2-coconut-germination-2093	415
F	fwg2-coconut-milk-mixture-2980	406
F	fwg2-coconut-oil-physical-change-2447	413
F	fwg2-coconut-oil-states-2743	434
F	fwg2-coconut-palm-uses-1893	417,437
F	fwg2-coconut-physical-change-2915	413,402
F	fwg2-coconut-solid-and-liquid-2951	434
F	fwg2-coffee-filter-2323	406,401
F	fwg2-coffee-filtration-2696	406
F	fwg2-colander-2324	406
F	fwg2-cold-therapy-1650	391,390
F	fwg2-cold-weather-and-asthma-181	441,390
F	fwg2-cold-weather-and-hypothermia-856	441,390
F	fwg2-colloid-particle-size-2752	406
F	fwg2-colloid-particle-size-3039	406
F	fwg2-colloids-and-light-2793	406,396
F	fwg2-colloids-vs-solutions-2798	406,428
F	fwg2-color-change-2972	413
F	fwg2-colugo-adaptation-2197	399,2
F	fwg2-combustion-2562	13
F	fwg2-combustion-mass-2613	13
F	fwg2-condensation-2954	440,434
F	fwg2-condensation-3081	440,434
F	fwg2-condensation-and-mold-2572	440,434
F	fwg2-conduction-2561	391,35
F	fwg2-conduction-transfer-993	391
F	fwg2-conductivity-3076	33,401
F	fwg2-conductors-vs-insulators-2799	33
F	fwg2-conservation-of-energy-1702	35
F	fwg2-conservation-of-mass-2318	14,402
F	fwg2-conservation-of-mass-2422	13,402
F	fwg2-constellations-679	21,430
F	fwg2-convection-1633	391
F	fwg2-cooking-eggs-2706	13
F	fwg2-cooking-oil-smoke-2380	13,390
F	fwg2-copper-2354	33,401
F	fwg2-copper-for-conductivity-2992	33,391
F	fwg2-copper-material-3109	401
F	fwg2-copper-pan-conduction-2695	391,401
F	fwg2-copper-wire-2404	33
F	fwg2-crust-mineral-abundance-784	405
F	fwg2-crystallization-2563	24
F	fwg2-crystallization-2820	24
F	fwg2-crystallization-process-2290	413,428
F	fwg2-dead-sea-solution-2506	428
F	fwg2-density-2559	9
F	fwg2-density-2862	39,9
F	fwg2-density-3075	402,434
F	fwg2-density-3129	405,387
F	fwg2-density-and-buoyancy-2850	9
F	fwg2-density-and-cleaning-2755	9
F	fwg2-density-and-insolubility-2716	406
F	fwg2-density-comparison-2365	402
F	fwg2-dental-hygiene-2008	390,8
F	fwg2-deposition-2599	434,441
F	fwg2-deposition-3050	434,441
F	fwg2-deposition-3093	434
F	fwg2-deposition-854	37
F	fwg2-desalination-plant-326	439,428
F	fwg2-desalination-process-2875	434
F	fwg2-diaphragm-pressure-1508	392
F	fwg2-didipio-minerals-128	405
F	fwg2-dietary-chemistry-2630	411,15
F	fwg2-dietary-minerals-21	411,405
F	fwg2-dietary-minerals-71	411,405
F	fwg2-digestion-2920	25,13
F	fwg2-digestion-chemical-change-2285	13,25
F	fwg2-digestion-chemical-change-2399	13,25
F	fwg2-digestion-chemical-change-2729	25,13
F	fwg2-digestion-step-2694	25,14
F	fwg2-digestive-chemistry-2628	25,14
F	fwg2-digestive-system-and-hygiene-125	25,388
F	fwg2-digital-thermometer-2449	391,434
F	fwg2-dinagyang-festival-811	441
F	fwg2-dissolving-2373	428,413
F	fwg2-dissolving-2918	406,428
F	fwg2-dissolving-particles-2896	428,406
F	fwg2-dissolving-process-3134	428,406
F	fwg2-dissolving-recovery-2427	413,428
F	fwg2-dissolving-solutes-2753	428,413
F	fwg2-dissolving-step-2692	428,406
F	fwg2-dissolving-vs-disappearing-2797	428,406
F	fwg2-distillation-apparatus-2555	406
F	fwg2-distillation-apparatus-2650	406
F	fwg2-distillation-boiling-stage-2989	406,434
F	fwg2-distillation-setup-2332	428
F	fwg2-doorknob-wheel-and-axle-1407	425,43
F	fwg2-doppler-radar-591	441,403
F	fwg2-dry-ice-storage-3009	434,385
F	fwg2-eardrum-vibration-1566	392,429
F	fwg2-eardrum-vibrations-1592	429,392
F	fwg2-earth-age-287	27
F	fwg2-earth-core-temperature-336	27
F	fwg2-earth-rotation-736	27,409
F	fwg2-earth-s-core-623	27
F	fwg2-earth-s-magnetic-field-1148	397,28
F	fwg2-earth-s-orbit-32	27,423
F	fwg2-earth-s-rotation-240	27,435
F	fwg2-earth-s-rotation-704	27,409
F	fwg2-earth-s-rotation-876	27,441
F	fwg2-earth-shape-745	27
F	fwg2-earthquake-drill-690	29,410
F	fwg2-earthquake-drop-and-cover-791	29
F	fwg2-earthquake-magnitude-673	29,410
F	fwg2-earthquake-origin-429	29
F	fwg2-earthquake-waves-299	29
F	fwg2-earthquakes-333	29
F	fwg2-earthquakes-and-adrenaline-509	29,392
F	fwg2-earthquakes-and-fractures-329	29,8
F	fwg2-earthquakes-and-inner-ear-946	392,424
F	fwg2-earthquakes-and-stomach-702	29,390
F	fwg2-earthworm-classification-2084	442
F	fwg2-earthworm-classification-2193	442
F	fwg2-earwax-mixture-2413	406
F	fwg2-earwax-properties-3000	406
F	fwg2-earwax-protection-3111	392,406
F	fwg2-eclipses-758	30,430
F	fwg2-ecosystem-balance-2181	32,42
F	fwg2-egg-incubator-2067	38
F	fwg2-electric-current-1569	33
F	fwg2-electric-eel-1421	39,33
F	fwg2-electric-parol-1723	33,35
F	fwg2-electrical-circuit-completion-1272	33,16
F	fwg2-electrical-conduction-1120	33
F	fwg2-electrical-conductors-safety-1288	33,439
F	fwg2-electrical-energy-1225	35,33
F	fwg2-electrical-energy-1787	35,33
F	fwg2-electrical-energy-transformation-1725	35,33
F	fwg2-electrical-fire-prevention-1524	33
F	fwg2-electrical-heat-fire-1608	33,391
F	fwg2-electrical-impulses-in-nerves-1094	392
F	fwg2-electrical-insulators-1752	33
F	fwg2-electrical-safety-1031	33
F	fwg2-electrical-tool-1881	16
F	fwg2-electrical-voltage-1375	33
F	fwg2-electricity-1033	39,33
F	fwg2-electricity-1043	33,16
F	fwg2-electricity-1086	39,33
F	fwg2-electricity-1101	33,441
F	fwg2-electricity-1154	35,33
F	fwg2-electricity-1167	33,0
F	fwg2-electricity-1172	33
F	fwg2-electricity-1184	33
F	fwg2-electricity-1224	33
F	fwg2-electricity-1254	33
F	fwg2-electricity-1269	33,35
F	fwg2-electricity-1287	33
F	fwg2-electricity-1394	33,14
F	fwg2-electricity-1583	33,400
F	fwg2-electricity-1644	16,33
F	fwg2-electricity-1666	417,33
F	fwg2-electricity-1763	16,33
F	fwg2-electricity-heart-monitoring-1189	33,17
F	fwg2-electricity-in-nerves-1078	392,33
F	fwg2-electricity-in-parol-1671	33
F	fwg2-electricity-lightning-1404	33,441
F	fwg2-electricity-nerves-1684	392,33
F	fwg2-electricity-nervous-system-1188	392,33
F	fwg2-electricity-series-circuit-1284	33,16
F	fwg2-electromagnet-1580	397,33
F	fwg2-emulsions-2364	406
F	fwg2-energy-1523	35,409
F	fwg2-energy-1700	35,417
F	fwg2-energy-conversion-1432	35,33
F	fwg2-energy-conversion-1593	35
F	fwg2-energy-conversion-956	35
F	fwg2-energy-digestion-1194	25,35
F	fwg2-energy-in-flashlights-1844	35
F	fwg2-energy-muscle-conversion-1886	392,35
F	g-force-weight-g8	389
F	g10-core-biotech-debate	69
F	g10-core-climate-actions	55
F	g10-core-collision-model	66
F	g10-core-energy-source-report	63
F	g10-core-equation-example	86
F	g10-core-evolution-evidence	71
F	g10-core-fermentation-sources	69
F	g10-core-indicator-table	78
F	g10-core-modern-biotech	69
F	g10-core-mountain-mechanisms	58
F	g10-core-plate-drivers	60
F	g10-core-plate-projection	59
F	g10-core-population-growth	76
F	g10-core-projectile-test	67
F	g10-core-rate-applications	84
F	g10-core-reaction-source	86
F	g10-core-selection-source	71
F	g10-core-subduction-effects	58
F	g10-core-tectonic-map	61
F	g3-core-balloon-tool	122
F	g3-core-compare-moving-balls	97
F	g3-core-modeling-clay	122
F	g3-core-paper-exploration	122
F	g3-core-plant-observation	114
F	g3-core-school-earth-materials	87
F	g4-core-environment-survey	168
F	g4-core-food-chain-arrows	153
F	g4-core-habitat-table	154
F	g4-core-invention-sources	169
F	g4-core-shadow-motion	131
F	g4-core-soil-particles	129
F	g4-core-uniform-graph	144
F	g5-core-amphibian-features	195
F	g5-core-bacteria-features	195
F	g5-core-bird-features	195
F	g5-core-fish-features	195
F	g5-core-insect-features	195
F	g5-core-investigation-steps	211
F	g5-core-prostate-function	199
F	g5-core-reptile-features	195
F	g5-erosion-tray-activity	181
F	g6-core-change-identity	254
F	g6-core-circulation-map	235
F	g6-core-ecology-sources	237
F	g6-core-eruption-timeline	223
F	g6-core-fair-test-plan	248
F	g6-core-globe-day-night	219
F	g6-core-orbit-model	219
F	g6-core-propagation-study	242
F	g6-core-regional-seasons	222
F	g6-core-state-flow	253
F	g6-core-wave-model	232
F	g6-core-wave-reference	232
F	g7-core-biology-map	287
F	g7-core-cell-observation	282
F	g7-core-concentration-example	300
F	g7-core-energy-pyramid	285
F	g7-core-force-balance	272
F	g7-core-heat-device-source	274
F	g7-core-litmus-salts	291
F	g7-core-local-fault-map	260
F	g7-core-measurement-table	294
F	g7-core-microscope-care	288
F	g7-core-particle-drawing	295
F	g7-core-phase-particles	302
F	g7-core-quake-model	261
F	g7-core-solubility-test	299
F	g7-core-tsunami-action	265
F	g7-core-uniform-motion-graph	277
F	g8-core-aluminum-model	340
F	g8-core-atomic-timeline	340
F	g8-core-cell-process-sources	331
F	g8-core-crust-reference	304
F	g8-core-cycle-arrows	329
F	g8-core-digestive-route	333
F	g8-core-graph-direction	320
F	g8-core-hydro-reference	313
F	g8-core-land-storm	309
F	g8-core-light-ray-test	322
